name_part1,name_part2,name_fluid1,material_group,name_mold_mat,name_disp_1,wf_disp_1,name_bind1,wf_bind_1,temp_cold,cooling_rate,time_sub,time_sinter_1,temp_sinter_1,vf_total,porosity
YSZ,,TBA,Ceramic,,citric acid,0.02,,,,0.0,12.0,1.0,873.0,0.08,0.483
YSZ,,TBA,Ceramic,,citric acid,0.02,,,,0.0,12.0,1.0,873.0,0.06,0.52
YSZ,,TBA,Ceramic,,citric acid,0.02,,,,0.0,12.0,1.0,873.0,0.05,0.541
YSZ,,TBA,Ceramic,,citric acid,0.02,,,,0.0,12.0,1.0,873.0,0.06,0.546
YSZ,,TBA,Ceramic,,citric acid,0.02,,,,0.0,12.0,1.0,873.0,0.08,0.55
YSZ,,TBA,Ceramic,,citric acid,0.02,,,,0.0,12.0,1.0,873.0,0.03,0.56
YSZ,,TBA,Ceramic,,citric acid,0.02,,,,0.0,12.0,1.0,873.0,0.06,0.625
YSZ,,TBA,Ceramic,,citric acid,0.02,,,,0.0,12.0,1.0,873.0,0.05,0.649
YSZ,,TBA,Ceramic,,citric acid,0.02,,,,0.0,12.0,1.0,873.0,0.05,0.65
YSZ,,TBA,Ceramic,,citric acid,0.02,,,,0.0,12.0,1.0,873.0,0.03,0.66
YSZ,,TBA,Ceramic,,citric acid,0.02,,,,0.0,12.0,1.0,873.0,0.03,0.67
YSZ,,TBA,Ceramic,,citric acid,0.02,,,,0.0,12.0,1.0,873.0,0.02,0.67
YSZ,,TBA,Ceramic,,citric acid,0.02,,,,0.0,12.0,1.0,873.0,0.05,0.699
YSZ,,TBA,Ceramic,,citric acid,0.02,,,,0.0,12.0,1.0,873.0,0.03,0.74
YSZ,,TBA,Ceramic,,citric acid,0.02,,,,0.0,12.0,1.0,873.0,0.02,0.768
YSZ,,TBA,Ceramic,,citric acid,0.02,,,,0.0,12.0,1.0,873.0,0.02,0.77
YSZ,,TBA,Ceramic,,citric acid,0.02,,,,0.0,12.0,1.0,873.0,0.02,0.78
YSZ,,TBA,Ceramic,,fish oil,,PVB,,,0.0,,0.5,773.0,0.5,0.02
YSZ,,TBA,Ceramic,,fish oil,,PVB,,,0.0,,0.5,773.0,0.4,0.1
YSZ,,TBA,Ceramic,,fish oil,,PVB,,,0.0,,0.5,773.0,0.3,0.2
YSZ,,water,Ceramic,,Darvan C,,Duramax B-1001,,,0.0,,0.5,773.0,0.5,0.41
YSZ,,TBA,Ceramic,,fish oil,,PVB,,,0.0,,0.5,773.0,0.2,0.42
YSZ,,TBA,Ceramic,,fish oil,,PVB,,,0.0,,,,0.5,0.5
YSZ,,water,Ceramic,,Darvan C,,Duramax B-1001,,,0.0,,0.5,773.0,0.4,0.55
YSZ,,water,Ceramic,,Darvan C,,Duramax B-1001,,,0.0,,,,0.5,0.59
YSZ,,TBA,Ceramic,,fish oil,,PVB,,,0.0,,,,0.5,0.62
YSZ,,TBA,Ceramic,,fish oil,,PVB,,,0.0,,,,0.5,0.65
YSZ,,water,Ceramic,,Darvan C,,Duramax B-1001,,,0.0,,0.5,773.0,0.3,0.66
YSZ,,water,Ceramic,,Darvan C,,Duramax B-1001,,,0.0,,,,0.4,0.66
YSZ,,water,Ceramic,,Darvan C,,Duramax B-1001,,,0.0,,0.5,773.0,0.3,0.665
YSZ,,water,Ceramic,,Darvan C,,Duramax B-1001,,,0.0,,0.5,773.0,0.3,0.67
YSZ,,water,Ceramic,,Darvan C,,Duramax B-1001,,,0.0,,0.5,773.0,0.3,0.68
YSZ,,water,Ceramic,,Darvan C,,Duramax B-1001,,,0.0,,0.5,773.0,0.3,0.685
YSZ,,water,Ceramic,,Darvan C,,Duramax B-1001,,,0.0,,0.5,773.0,0.3,0.685
YSZ,,water,Ceramic,,Darvan C,,Duramax B-1001,,,0.0,,0.5,773.0,0.3,0.69
YSZ,,TBA,Ceramic,,fish oil,,PVB,,,0.0,,0.5,773.0,0.1,0.7
YSZ,,water,Ceramic,,Darvan C,,Duramax B-1001,,,0.0,,,,0.3,0.74
YSZ,,water,Ceramic,,Darvan C,,Duramax B-1001,,,0.0,,,,0.3,0.74
YSZ,,water,Ceramic,,Darvan C,,Duramax B-1001,,,0.0,,,,0.3,0.745
YSZ,,water,Ceramic,,Darvan C,,Duramax B-1001,,,0.0,,0.5,773.0,0.2,0.75
YSZ,,water,Ceramic,,Darvan C,,Duramax B-1001,,,0.0,,,,0.3,0.75
YSZ,,water,Ceramic,,Darvan C,,Duramax B-1001,,,0.0,,,,0.3,0.755
YSZ,,water,Ceramic,,Darvan C,,Duramax B-1001,,,0.0,,,,0.3,0.755
YSZ,,water,Ceramic,,Darvan C,,Duramax B-1001,,,0.0,,,,0.3,0.76
YSZ,,TBA,Ceramic,,fish oil,,PVB,,,0.0,,,,0.5,0.78
YSZ,,water,Ceramic,,Darvan C,,Duramax B-1001,,,0.0,,,,0.2,0.82
YSZ,,water,Ceramic,,Darvan C,,Duramax B-1001,,,0.0,,0.5,773.0,0.1,0.86
YSZ,,TBA,Ceramic,,fish oil,,PVB,,,0.0,,,,0.5,0.89
YSZ,,water,Ceramic,,Darvan C,,Duramax B-1001,,,0.0,,,,0.1,0.9
YSZ,,TBA,Ceramic,,,,,,,0.0,,2.0,1823.0,0.1,0.66
YSZ,,TBA,Ceramic,,,,PVB,0.005,77.0,0.0,0.0,0.5,723.0,0.15,0.73
YSZ,,TBA,Ceramic,,,,PVB,0.005,77.0,0.0,0.0,,873.0,0.15,0.728
YSZ,,camphene,Ceramic,,Hypermer KD 4,0.03,,,,0.0,,,1673.0,0.2,0.56
YSZ,,TBA,Ceramic,,,,PVB,0.005,77.0,0.0,0.0,0.5,723.0,0.15,0.74
YSZ,,TBA,Ceramic,,,,PVB,0.005,77.0,0.0,0.0,0.5,723.0,0.15,0.75
YSZ,,TBA,Ceramic,,,,PVB,0.005,77.0,0.0,0.0,,873.0,0.15,0.745
YSZ,,TBA,Ceramic,,,,PVB,0.005,195.0,0.0,0.0,,873.0,0.15,0.745
YSZ,,TBA,Ceramic,,,,PVB,0.005,195.0,0.0,0.0,0.5,723.0,0.15,0.74
YSZ,,TBA,Ceramic,,,,PVB,0.005,243.0,0.0,0.0,0.5,723.0,0.15,0.77
YSZ,,TBA,Ceramic,,,,PVB,0.005,243.0,0.0,0.0,,873.0,0.15,0.775
YSZ,,TBA,Ceramic,,,,PVB,0.005,253.0,0.0,0.0,,873.0,0.15,0.75
YSZ,,TBA,Ceramic,,,,PVB,0.005,195.0,0.0,0.0,,873.0,0.15,0.75
YSZ,,TBA,Ceramic,,,,PVB,0.005,195.0,0.0,0.0,0.5,723.0,0.15,0.75
YSZ,,TBA,Ceramic,,,,PVB,0.005,243.0,0.0,0.0,0.5,723.0,0.15,0.77
YSZ,,TBA,Ceramic,,,,PVB,0.005,243.0,0.0,0.0,,873.0,0.15,0.774
YSZ,,TBA,Ceramic,,,,PVB,0.005,195.0,0.0,0.0,0.5,723.0,0.15,0.75
YSZ,,TBA,Ceramic,,,,PVB,0.005,77.0,0.0,0.0,,873.0,0.15,0.755
YSZ,,TBA,Ceramic,,,,PVB,0.005,243.0,0.0,0.0,0.5,723.0,0.15,0.78
YSZ,,TBA,Ceramic,,,,PVB,0.005,195.0,0.0,0.0,,873.0,0.15,0.779
YSZ,,water,Ceramic,PTFE,Prox B03,0.0075,PVA,0.03,,25.0,48.0,5.0,773.0,0.27,0.515
YSZ,,water,Ceramic,PTFE,Prox B03,0.0075,PVA,0.03,,25.0,48.0,5.0,773.0,0.2,0.704
YSZ,,water,Ceramic,PTFE,Prox B03,0.0075,PVA,0.03,,25.0,48.0,5.0,773.0,0.2,0.652
YSZ,,water,Ceramic,PTFE,Prox B03,0.0075,PVA,0.03,,25.0,48.0,5.0,773.0,0.23,0.607
YSZ,,water,Ceramic,,,,,,,0.0,,,,0.0131,0.83
YSZ,,water,Ceramic,,,,,,,0.0,,,,0.0122,0.9
YSZ,,water,Ceramic,PTFE,Prox B03,0.0075,PVA,0.03,,2.0,48.0,5.0,773.0,0.2,0.695
YSZ,,water,Ceramic,PTFE,Prox B03,0.0075,PVA,0.03,,2.0,48.0,5.0,773.0,0.2,0.642
YSZ,,water,Ceramic,PTFE,Prox B03,0.0075,PVA,0.03,,2.0,48.0,5.0,773.0,0.23,0.604
YSZ,,water,Ceramic,,,,,,,0.0,,,,0.0189,0.78
YSZ,,water,Ceramic,PTFE,Prox B03,0.0075,PVA,0.03,,2.0,48.0,5.0,773.0,0.27,0.525
YSZ,,water,Ceramic,,,,,,,0.0,,,,0.029,0.4
YSZ,,water,Ceramic,silicone,,,,,255.0,0.0,24.0,2.0,873.0,0.3297,0.4
YSZ,,water,Ceramic,silicone,,,PVA,0.06,255.0,0.0,24.0,2.0,873.0,0.3297,0.54
YSZ,,water,Ceramic,silicone,,,PVA,0.02,255.0,0.0,24.0,2.0,873.0,0.3297,0.56
YSZ,,TBA,Ceramic,,,,PVB,0.005,243.0,,,1.0,1723.0,0.15,0.78
YSZ,,TBA,Ceramic,,,,PVB,0.005,243.0,,,1.0,1723.0,0.15,0.77
YSZ,,TBA,Ceramic,,,,PVB,0.005,243.0,,,1.0,1723.0,0.15,0.77
YSZ,,TBA,Ceramic,,,,PVB,0.005,195.0,,,1.0,1723.0,0.15,0.75
YSZ,,TBA,Ceramic,,,,PVB,0.005,195.0,,,1.0,1723.0,0.15,0.75
YSZ,,TBA,Ceramic,,,,PVB,0.005,195.0,,,1.0,1723.0,0.15,0.74
YSZ,,TBA,Ceramic,,,,PVB,0.005,77.0,,,1.0,1723.0,0.15,0.75
YSZ,,TBA,Ceramic,,,,PVB,0.005,77.0,,,1.0,1723.0,0.15,0.74
YSZ,,TBA,Ceramic,,,,PVB,0.005,77.0,,,1.0,1723.0,0.15,0.73
YSZ,,TBA,Ceramic,,,,PVB,0.005,,,,1.0,1673.0,0.15,0.63
YSZ,,TBA,Ceramic,,,,PVB,0.005,,,,1.0,1723.0,0.15,0.62
YSZ,,TBA,Ceramic,,,,PVB,0.005,,,,1.0,1773.0,0.15,0.56
YSZ,,TBA,Ceramic,,,,PVB,0.005,,,,1.0,1823.0,0.15,0.54
BaTiO3,Al2O3,water,Ceramic,silicone,NH4PAA,0.0065,Duramax B-1000,0.03,,0.0,,2.0,1673.0,0.2,0.411
BaTiO3,Al2O3,water,Ceramic,silicone,NH4PAA,0.0065,Duramax B-1000,0.03,,0.0,,2.0,1673.0,0.2,0.403
BaTiO3,Al2O3,water,Ceramic,silicone,NH4PAA,0.0065,Duramax B-1000,0.03,,0.0,,2.0,1673.0,0.2,0.246
BaTiO3,Al2O3,water,Ceramic,silicone,NH4PAA,0.0065,Duramax B-1000,0.03,,0.0,,2.0,1673.0,0.2,0.264
BaTiO3,,water,Ceramic,silicone,NH4PAA,0.0065,Duramax B-1000,0.03,,0.0,,2.0,1773.0,0.2,0.6
BaTiO3,,water,Ceramic,,,,,,,0.0,,2.0,1723.0,0.175,0.65
BaTiO3,,water,Ceramic,silicone,NH4PAA,0.0065,Duramax B-1000,0.03,,0.0,,2.0,1773.0,0.45,0.22
BaTiO3,,water,Ceramic,silicone,NH4PAA,0.0065,Duramax B-1000,0.03,,0.0,,2.0,1773.0,0.3,0.37
BaTiO3,,water,Ceramic,silicone,NH4PAA,0.0065,Duramax B-1000,0.03,,0.0,,2.0,1773.0,0.25,0.49
CaSiO3,PCS,water,Ceramic,polytetrafluoroethylene,HydroDisperser,0.02,,,243.0,0.0,,3.0,1623.0,0.15,0.83
CaSiO3,PCS,water,Ceramic,polytetrafluoroethylene,HydroDisperser,0.02,,,243.0,0.0,,3.0,1623.0,0.15,0.79
CaSiO3,PCS,water,Ceramic,polytetrafluoroethylene,HydroDisperser,0.02,,,243.0,0.0,,3.0,1623.0,0.2,0.78
CaSiO3,PCS,water,Ceramic,polytetrafluoroethylene,HydroDisperser,0.02,,,243.0,0.0,,3.0,1623.0,0.15,0.78
CaSiO3,,water,Ceramic,polytetrafluoroethylene,HydroDisperser,0.02,,,243.0,0.0,,3.0,1623.0,0.15,0.76
CaSiO3,PCS,water,Ceramic,polytetrafluoroethylene,HydroDisperser,0.02,,,243.0,0.0,,3.0,1623.0,0.2,0.75
CaSiO3,PCS,water,Ceramic,polytetrafluoroethylene,HydroDisperser,0.02,,,243.0,0.0,,3.0,1623.0,0.2,0.73
CaSiO3,,water,Ceramic,polytetrafluoroethylene,HydroDisperser,0.02,,,243.0,0.0,,3.0,1623.0,0.2,0.71
CaP,,water,Ceramic,polyethylene,,,PVA,0.16,208.0,0.0,0.0,2.0,873.0,0.15,0.83
CaP,,water,Ceramic,polyethylene,,,PVA,0.16,208.0,0.0,0.0,2.0,873.0,0.2,0.77
CaP,,water,Ceramic,polyethylene,,,PVA,0.16,208.0,0.0,0.0,2.0,873.0,0.25,0.73
kaolinite,Al2O3,water,Ceramic,"plastic, noi",,,,,233.0,0.0,24.0,2.0,1773.0,0.05,0.9
Mullite,,water,Ceramic,,,,,,253.0,0.0,,4.0,1873.0,0.0402,0.886
kaolinite,Al2O3,water,Ceramic,"plastic, noi",,,,,233.0,0.0,24.0,2.0,1773.0,0.06,0.896
Mullite,,camphene,Ceramic,polyethylene,Darvan C,0.01,PVB,0.01,77.0,0.0,,,873.0,0.21,0.33
Mullite,,camphene,Ceramic,polyethylene,,,,,,0.0,24.0,1.0,773.0,0.2293,0.32
Mullite,,camphene,Ceramic,polyethylene,Darvan C,0.01,PVB,0.01,77.0,0.0,,,873.0,0.21,0.312
Mullite,,TBA,Ceramic,polyethylene,citric acid,0.01,,,,0.0,0.0,2.0,1773.0,0.1583,0.62
kaolinite,Al2O3,water,Ceramic,"plastic, noi",,,,,213.0,0.0,24.0,2.0,1773.0,0.05,0.911
Mullite,,camphene,Ceramic,polyethylene,,,,,,0.0,24.0,1.0,773.0,0.1131,0.8
Mullite,,TBA,Ceramic,polyurethane,citric acid,0.01,,,,0.0,0.0,1.0,873.0,0.26,0.775
kaolinite,Al2O3,water,Ceramic,"plastic, noi",,,,,193.0,0.0,24.0,2.0,1773.0,0.05,0.9
Mullite,,camphene,Ceramic,polyethylene,Darvan C,0.01,PVB,0.01,77.0,0.0,,,873.0,0.15,0.798
kaolinite,Al2O3,water,Ceramic,"plastic, noi",,,,,233.0,0.0,24.0,2.0,1773.0,0.05,0.915
kaolinite,Al2O3,water,Ceramic,"plastic, noi",,,,,203.0,0.0,24.0,2.0,1773.0,0.05,0.91
kaolinite,Al2O3,water,Ceramic,"plastic, noi",,,,,233.0,0.0,24.0,2.0,1773.0,0.06,0.894
Mullite,,TBA,Ceramic,polyurethane,citric acid,0.01,,,,0.0,0.0,1.0,873.0,0.3488,0.72
Mullite,,camphene,Ceramic,polyethylene,,,,,,0.0,24.0,1.0,773.0,0.1131,0.68
Mullite,,TBA,Ceramic,polyurethane,citric acid,0.01,,,,0.0,0.0,1.0,873.0,0.26,0.74
Mullite,,TBA,Ceramic,polyethylene,citric acid,0.01,,,,0.0,0.0,2.0,1773.0,0.0659,0.85
Mullite,,camphene,Ceramic,polyethylene,Darvan C,0.01,PVB,0.01,77.0,0.0,,,873.0,0.15,0.693
kaolinite,Al2O3,water,Ceramic,"plastic, noi",,,,,203.0,0.0,24.0,2.0,1773.0,0.06,0.892
kaolinite,Al2O3,water,Ceramic,"plastic, noi",,,,,213.0,0.0,24.0,2.0,1773.0,0.06,0.889
kaolinite,Al2O3,water,Ceramic,"plastic, noi",,,,,193.0,0.0,24.0,2.0,1773.0,0.06,0.892
kaolinite,Al2O3,water,Ceramic,"plastic, noi",,,,,233.0,0.0,24.0,2.0,1773.0,0.07,0.852
Mullite,,camphene,Ceramic,polyethylene,Darvan C,0.01,PVB,0.01,77.0,0.0,,,873.0,0.153,0.703
Mullite,,camphene,Ceramic,polyethylene,,,,,,0.0,24.0,1.0,773.0,0.1655,0.7
Mullite,,TBA,Ceramic,polyurethane,citric acid,0.01,,,,0.0,0.0,1.0,873.0,0.3488,0.68
Mullite,,camphene,Ceramic,polyethylene,Darvan C,0.01,PVB,0.01,77.0,0.0,,,873.0,0.153,0.729
Mullite,,TBA,Ceramic,polyurethane,citric acid,0.01,,,,0.0,0.0,1.0,873.0,0.45,0.68
Mullite,,camphene,Ceramic,polyethylene,,,,,,0.0,24.0,1.0,773.0,0.2293,0.6
Mullite,,TBA,Ceramic,polyurethane,citric acid,0.01,,,,0.0,0.0,1.0,873.0,0.26,0.68
Mullite,,camphene,Ceramic,polyethylene,Darvan C,0.01,PVB,0.01,77.0,0.0,,,873.0,0.21,0.604
kaolinite,Al2O3,water,Ceramic,"plastic, noi",,,,,233.0,0.0,24.0,2.0,1773.0,0.07,0.852
Mullite,,camphene,Ceramic,polyethylene,Darvan C,0.01,PVB,0.01,77.0,0.0,,,873.0,0.21,0.655
Al2O3,SiO2,TBA,Ceramic,polyethylene,citric acid,0.014,,,273.0,0.0,,,1573.0,0.1,0.781
Mullite,,camphene,Ceramic,polyethylene,,,,,,0.0,24.0,1.0,773.0,0.1655,0.57
Mullite,,TBA,Ceramic,polyurethane,citric acid,0.01,,,,0.0,0.0,1.0,873.0,0.45,0.67
Mullite,,TBA,Ceramic,polyethylene,citric acid,0.01,,,,0.0,0.0,,1373.0,0.1079,0.78
Mullite,,camphene,Ceramic,polyethylene,Darvan C,0.01,PVB,0.01,77.0,0.0,,,873.0,0.153,0.566
Mullite,,TBA,Ceramic,polyethylene,citric acid,0.01,,,,0.0,0.0,2.0,1773.0,0.0659,0.77
Mullite,,camphene,Ceramic,polyethylene,Darvan C,0.01,PVB,0.01,77.0,0.0,,,873.0,0.153,0.672
Mullite,,TBA,Ceramic,polyethylene,citric acid,0.01,,,,0.0,0.0,2.0,1773.0,0.0659,0.7
Mullite,,TBA,Ceramic,polyethylene,citric acid,0.01,,,,0.0,0.0,1.0,1873.0,0.1583,0.71
Mullite,,TBA,Ceramic,polyurethane,citric acid,0.01,,,,0.0,0.0,1.0,873.0,0.3488,0.67
Mullite,,camphene,Ceramic,polyethylene,Darvan C,0.01,PVB,0.01,77.0,0.0,,,873.0,0.15,0.514
Mullite,,camphene,Ceramic,polyethylene,,,,,,0.0,24.0,1.0,773.0,0.1131,0.52
Mullite,,TBA,Ceramic,polyethylene,citric acid,0.01,,,,0.0,0.0,2.0,1773.0,0.1079,0.7
Mullite,,TBA,Ceramic,polyethylene,citric acid,0.01,,,,0.0,0.0,2.0,1773.0,0.1583,0.65
Mullite,,TBA,Ceramic,polyethylene,citric acid,0.01,,,,0.0,0.0,2.0,1773.0,0.1079,0.64
Al2O3,SiO2,TBA,Ceramic,polyethylene,citric acid,0.014,,,273.0,0.0,,,1773.0,0.1,0.635
Mullite,,camphene,Ceramic,polyethylene,Darvan C,0.01,PVB,0.01,77.0,0.0,,,873.0,0.153,0.51
Mullite,,camphene,Ceramic,polyethylene,Darvan C,0.01,PVB,0.01,77.0,0.0,,,873.0,0.21,0.525
Al2O3,SiO2,TBA,Ceramic,polyethylene,citric acid,0.014,,,273.0,0.0,,,1673.0,0.1,0.691
Mullite,,TBA,Ceramic,polyurethane,citric acid,0.01,,,,0.0,0.0,1.0,873.0,0.45,0.625
Mullite,,camphene,Ceramic,polyethylene,Darvan C,0.01,PVB,0.01,77.0,0.0,,,873.0,0.21,0.51
Mullite,,camphene,Ceramic,polyethylene,,,,,,0.0,24.0,1.0,773.0,0.2293,0.52
Mullite,,camphene,Ceramic,polyethylene,Darvan C,0.01,PVB,0.01,77.0,0.0,,,873.0,0.153,0.385
Mullite,,camphene,Ceramic,polyethylene,,,,,,0.0,24.0,1.0,773.0,0.1655,0.38
Mullite,,TBA,Ceramic,PTFE,BYK-163,0.05,PVB,0.005,173.0,0.0,12.0,2.0,1823.0,0.2,0.76
Mullite,,TBA,Ceramic,PTFE,BYK-163,0.05,PVB,0.005,173.0,0.0,12.0,2.0,1823.0,0.2,0.76
Mullite,,TBA,Ceramic,PTFE,BYK-163,0.05,PVB,0.005,173.0,0.0,12.0,2.0,1823.0,0.25,0.72
Mullite,,TBA,Ceramic,PTFE,BYK-163,0.05,PVB,0.005,173.0,0.0,12.0,2.0,1823.0,0.25,0.72
Mullite,,TBA,Ceramic,PTFE,BYK-163,0.05,PVB,0.005,173.0,0.0,12.0,2.0,1823.0,0.3,0.66
Mullite,,TBA,Ceramic,PTFE,BYK-163,0.05,PVB,0.005,173.0,0.0,12.0,2.0,1823.0,0.3,0.66
Mullite,,TBA,Ceramic,PTFE,BYK-163,0.05,PVB,0.005,173.0,0.0,12.0,2.0,1823.0,0.35,0.62
Mullite,,TBA,Ceramic,PTFE,BYK-163,0.05,PVB,0.005,173.0,0.0,12.0,2.0,1823.0,0.35,0.62
Mullite,,TBA,Ceramic,PTFE,BYK-163,0.05,PVB,0.005,173.0,0.0,12.0,2.0,1823.0,0.4,0.56
Mullite,,TBA,Ceramic,PTFE,BYK-163,0.05,PVB,0.005,173.0,0.0,12.0,2.0,1823.0,0.4,0.56
Mullite,,TBA,Ceramic,PTFE,BYK-163,0.05,PVB,0.005,173.0,0.0,12.0,2.0,1823.0,0.35,0.62
Mullite,,TBA,Ceramic,PTFE,BYK-163,0.05,PVB,0.005,173.0,0.0,12.0,2.0,1823.0,0.35,0.62
Mullite,,TBA,Ceramic,PTFE,BYK-163,0.05,PVB,0.005,193.0,0.0,12.0,2.0,1823.0,0.35,0.6
Mullite,,TBA,Ceramic,PTFE,BYK-163,0.05,PVB,0.005,193.0,0.0,12.0,2.0,1823.0,0.35,0.6
Mullite,,TBA,Ceramic,PTFE,BYK-163,0.05,PVB,0.005,213.0,0.0,12.0,2.0,1823.0,0.35,0.6
Mullite,,TBA,Ceramic,PTFE,BYK-163,0.05,PVB,0.005,213.0,0.0,12.0,2.0,1823.0,0.35,0.6
Mullite,,TBA,Ceramic,PTFE,BYK-163,0.05,PVB,0.005,233.0,0.0,12.0,2.0,1823.0,0.35,0.59
Mullite,,TBA,Ceramic,PTFE,BYK-163,0.05,PVB,0.005,233.0,0.0,12.0,2.0,1823.0,0.35,0.59
Mullite,,TBA,Ceramic,PTFE,BYK-163,0.05,PVB,0.005,253.0,0.0,12.0,2.0,1823.0,0.35,0.58
Mullite,,TBA,Ceramic,PTFE,BYK-163,0.05,PVB,0.005,253.0,0.0,12.0,2.0,1823.0,0.35,0.58
Mullite,,TBA,Ceramic,PTFE,BYK-163,0.05,PVB,0.005,173.0,0.0,12.0,2.0,1823.0,0.35,0.595
Mullite,,TBA,Ceramic,PTFE,BYK-163,0.05,PVB,0.005,173.0,0.0,12.0,2.0,1823.0,0.35,0.595
Mullite,,TBA,Ceramic,PTFE,BYK-163,0.05,PVB,0.005,173.0,0.0,12.0,2.0,1823.0,0.35,0.6
Mullite,,TBA,Ceramic,PTFE,BYK-163,0.05,PVB,0.005,173.0,0.0,12.0,2.0,1823.0,0.35,0.6
Mullite,,TBA,Ceramic,PTFE,BYK-163,0.05,PVB,0.005,173.0,0.0,12.0,2.0,1823.0,0.35,0.6
Mullite,,TBA,Ceramic,PTFE,BYK-163,0.05,PVB,0.005,173.0,0.0,12.0,2.0,1823.0,0.35,0.6
Mullite,,TBA,Ceramic,,BYK-163,0.05,PVB,0.05,193.0,0.0,12.0,2.0,1873.0,0.4,0.53
Mullite,,TBA,Ceramic,,BYK-163,0.05,PVB,0.05,,0.0,12.0,2.0,2023.0,0.4,0.54
Mullite,,TBA,Ceramic,,BYK-163,0.05,PVB,0.05,173.0,0.0,12.0,2.0,1873.0,0.4,0.55
Mullite,,TBA,Ceramic,,BYK-163,0.05,PVB,0.05,213.0,0.0,12.0,2.0,1873.0,0.4,0.55
Mullite,,TBA,Ceramic,,BYK-163,0.05,PVB,0.05,233.0,0.0,12.0,2.0,1973.0,0.4,0.55
Mullite,,TBA,Ceramic,,BYK-163,0.05,PVB,0.05,253.0,0.0,12.0,2.0,1973.0,0.4,0.55
Mullite,,TBA,Ceramic,,BYK-163,0.05,PVB,0.05,,0.0,12.0,2.0,2023.0,0.35,0.55
Mullite,,TBA,Ceramic,,BYK-163,0.05,PVB,0.05,,0.0,12.0,2.0,1973.0,0.3,0.56
Mullite,,TBA,Ceramic,,BYK-163,0.05,PVB,0.05,,0.0,12.0,2.0,1973.0,0.25,0.59
Mullite,,TBA,Ceramic,,BYK-163,0.05,PVB,0.05,,0.0,12.0,2.0,1973.0,0.2,0.63
Mullite,,TBA,Ceramic,,BYK-163,0.05,PVB,0.05,,0.0,12.0,2.0,1973.0,0.15,0.7
Mullite,,water,Ceramic,,,,,,253.0,0.0,,4.0,1823.0,0.0402,0.915
Mullite,,water,Ceramic,,,,,,253.0,0.0,,4.0,1773.0,0.0402,0.92
Mullite,,water,Ceramic,,,,,,253.0,0.0,,4.0,1773.0,0.0402,0.925
Yb2SiO5,,water,Ceramic,,ammonium polymethacrylate anionic dispersant,0.003,PVA,0.01,77.0,0.0,48.0,2.0,823.0,0.15,0.839
Y2SiO5,,water,Ceramic,copper,ammonium polymethacrylate anionic dispersant,0.003,PVA,0.01,77.0,0.0,48.0,2.0,773.0,0.15,0.72
Yb2SiO5,,water,Ceramic,,ammonium polymethacrylate anionic dispersant,0.003,PVA,0.01,77.0,0.0,48.0,2.0,823.0,0.2,0.798
Yb2SiO5,,water,Ceramic,,ammonium polymethacrylate anionic dispersant,0.003,PVA,0.01,77.0,0.0,48.0,2.0,823.0,0.15,0.817
Y2O3,SiO2,TBA,Ceramic,polyethylene,citric acid,0.01,,,,0.0,12.0,1.0,1023.0,0.0788,0.72
Yb2SiO5,,water,Ceramic,,ammonium polymethacrylate anionic dispersant,0.003,PVA,0.01,77.0,0.0,48.0,2.0,823.0,0.2,0.777
Y2O3,SiO2,TBA,Ceramic,polyethylene,citric acid,0.01,,,,0.0,12.0,1.0,1023.0,0.0788,0.66
Yb2SiO5,,water,Ceramic,,ammonium polymethacrylate anionic dispersant,0.003,PVA,0.01,77.0,0.0,48.0,2.0,823.0,0.25,0.733
Yb2SiO5,,water,Ceramic,,ammonium polymethacrylate anionic dispersant,0.003,PVA,0.01,77.0,0.0,48.0,2.0,823.0,0.1,0.884
Yb2SiO5,,water,Ceramic,,ammonium polymethacrylate anionic dispersant,0.003,PVA,0.01,77.0,0.0,48.0,2.0,823.0,0.1,0.864
Y2SiO5,,water,Ceramic,graphite,ammonium polymethacrylate anionic dispersant,0.003,,,,0.0,48.0,2.0,1623.0,0.2,0.71
Y2SiO5,,water,Ceramic,,,0.01,,,,0.0,48.0,2.0,1773.0,0.4,0.8
Y2SiO5,,TBA,Ceramic,polyethylene,citric acid,,PVB,,,0.0,,1.0,1473.0,0.2,0.45
Y2SiO5,,water,Ceramic,copper,ammonium polymethacrylate anionic dispersant,0.003,PVA,0.01,77.0,0.0,48.0,2.0,773.0,0.2,0.62
Y2SiO5,,water,Ceramic,copper,ammonium polymethacrylate anionic dispersant,0.003,PVA,0.01,77.0,0.0,48.0,2.0,673.0,0.25,0.58
Y2SiO5,,water,Ceramic,graphite,ammonium polymethacrylate anionic dispersant,0.003,,,,0.0,48.0,2.0,1773.0,0.2,0.66
Y2SiO5,,water,Ceramic,,,0.01,,,,0.0,48.0,2.0,1773.0,0.4,0.76
Y2SiO5,,water,Ceramic,copper,ammonium polymethacrylate anionic dispersant,0.003,PVA,0.01,77.0,0.0,48.0,2.0,673.0,0.3,0.52
Yb2SiO5,,water,Ceramic,,ammonium polymethacrylate anionic dispersant,0.003,PVA,0.01,77.0,0.0,48.0,2.0,823.0,0.25,0.711
Y2SiO5,,water,Ceramic,,,0.01,,,,0.0,48.0,2.0,1773.0,0.4,0.71
Y2SiO5,,water,Ceramic,,,0.01,,,,0.0,48.0,2.0,1873.0,0.4,0.64
Y2O3,SiO2,TBA,Ceramic,polyethylene,citric acid,0.01,,,,0.0,12.0,1.0,973.0,0.0475,0.63
